"","RNA17005","RNA17007","RNA17013","RNA17019","RNA17069","RNA17070","RNA17072","RNA17079","RNA17090","RNA17094","RNA17099","RNA17108","RNA17122","RNA17130","RNA17142","RNA17145","RNA17162","RNA17174","RNA17176","RNA17178","RNA17181","RNA17203","RNA17211","RNA17213"
"LOC111099715",5.16992500144231,5.16992500144231,6.28540221886225,5.08746284125034,3,5.85798099512757,4.8073549220576,4.4594316186373,5.32192809488736,3.4594316186373,5.08746284125034,4.39231742277876,4.32192809488736,4.8073549220576,3.32192809488736,5,3.8073549220576,4.90689059560852,3.58496250072116,4.85798099512757,1.58496250072116,3.32192809488736,5.4594316186373,5.95419631038687
"LOC111099722",4.24792751344359,3.4594316186373,4.24792751344359,4.24792751344359,4.39231742277876,4.32192809488736,4.52356195605701,3.32192809488736,3.70043971814109,3.70043971814109,4,2.8073549220576,3.90689059560852,5.12928301694497,3,2,5.88264304936184,5.39231742277876,4.95419631038687,3.4594316186373,3.16992500144231,3.32192809488736,3.8073549220576,4.32192809488736
"LOC111099740",3.90689059560852,2,1,2.32192809488736,2,2.32192809488736,2.58496250072116,3,1.58496250072116,2.58496250072116,2.58496250072116,2.32192809488736,2.58496250072116,1.58496250072116,2,2.58496250072116,1,3.16992500144231,1.58496250072116,2.32192809488736,2.8073549220576,2,1,2.32192809488736
"LOC111099746",1,2.32192809488736,2,1,2.32192809488736,0,1,2,1.58496250072116,2.8073549220576,1.58496250072116,1.58496250072116,2,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,3.16992500144231,2.32192809488736,1.58496250072116,0,2.8073549220576,2,1
"LOC111099797",2,3.16992500144231,2.58496250072116,2,3.4594316186373,2.8073549220576,1.58496250072116,3.16992500144231,1,3.32192809488736,1,3.8073549220576,3.8073549220576,3.4594316186373,0,2,3,1.58496250072116,4.08746284125034,4.58496250072116,1.58496250072116,3,2,1.58496250072116
"LOC111099821",3.58496250072116,2.32192809488736,2.8073549220576,3.58496250072116,1,3.58496250072116,0,3.90689059560852,3.4594316186373,1.58496250072116,2.58496250072116,1.58496250072116,3.58496250072116,2.32192809488736,2.58496250072116,3.32192809488736,3.16992500144231,4.75488750216347,3.32192809488736,3,2.32192809488736,2.32192809488736,2.32192809488736,4.39231742277876
"LOC111099830",2,2.8073549220576,2.32192809488736,3.16992500144231,3.32192809488736,2.58496250072116,1,2.58496250072116,0,1,2,2.32192809488736,2.32192809488736,1,1,2.32192809488736,1,2.8073549220576,3.8073549220576,2,1,2.32192809488736,1.58496250072116,2.58496250072116
"LOC111099901",5.49185309632967,4,2.58496250072116,4.24792751344359,3,2.58496250072116,4.4594316186373,5.12928301694497,1.58496250072116,4.08746284125034,3.58496250072116,3.16992500144231,4,3.70043971814109,4.24792751344359,2.58496250072116,4.16992500144231,4.52356195605701,2.58496250072116,0,3.32192809488736,4.39231742277876,4.32192809488736,3.90689059560852
"LOC111099929",2.32192809488736,4.16992500144231,5,1,3.70043971814109,3.8073549220576,0,4.64385618977472,3.4594316186373,5.49185309632967,5.85798099512757,6.04439411935845,5.04439411935845,5.97727992349992,4,4.24792751344359,4.32192809488736,8.876516946565,6.16992500144231,4.39231742277876,5.75488750216347,4.32192809488736,4.75488750216347,2.32192809488736
"LOC111099982",3.4594316186373,4.24792751344359,4.16992500144231,3,3.70043971814109,3.32192809488736,1.58496250072116,2.32192809488736,4.32192809488736,3.4594316186373,4.16992500144231,4.08746284125034,3.70043971814109,3,3.4594316186373,4.08746284125034,2.8073549220576,4.32192809488736,3,3,2.58496250072116,4.08746284125034,2.8073549220576,4.39231742277876
"LOC111099995",4.4594316186373,2.8073549220576,4.24792751344359,0,5,3.4594316186373,4.4594316186373,4.52356195605701,3.58496250072116,3.16992500144231,3.4594316186373,4.52356195605701,3.32192809488736,4.08746284125034,3.32192809488736,1.58496250072116,1.58496250072116,2,2.58496250072116,4.39231742277876,1,3.16992500144231,2,2.58496250072116
"LOC111100027",5.58496250072116,6.96578428466209,6.2667865406949,6.20945336562895,5.97727992349992,6.06608919045777,5.61470984411521,6.32192809488736,5.61470984411521,3.70043971814109,5.7279204545632,5.88264304936184,6.53915881110803,6.22881869049588,6.06608919045777,6.12928301694497,5.95419631038687,5.85798099512757,5.16992500144231,5.64385618977472,5.64385618977472,6.16992500144231,5.49185309632967,5.61470984411521
"LOC111100029",2.58496250072116,1.58496250072116,3,1.58496250072116,3,1,2,2,0,4.4594316186373,3,1,2.58496250072116,0,3.4594316186373,2.32192809488736,2.58496250072116,2.8073549220576,2.32192809488736,1.58496250072116,2.58496250072116,2.32192809488736,2.32192809488736,1.58496250072116
"LOC111100034",4.70043971814109,5.08746284125034,5.4262647547021,5.04439411935845,5.93073733756289,4.95419631038687,5.32192809488736,4.85798099512757,5.35755200461808,5.49185309632967,5.35755200461808,5.32192809488736,5.93073733756289,4.95419631038687,4.8073549220576,5.08746284125034,4.58496250072116,5.7279204545632,5.52356195605701,4.95419631038687,4.8073549220576,5.7279204545632,5.32192809488736,5.97727992349992
"LOC111100040",3.16992500144231,3.58496250072116,4.32192809488736,2.32192809488736,3.32192809488736,2.58496250072116,1,3,2,2,2.32192809488736,2.32192809488736,2,4.39231742277876,2.32192809488736,1.58496250072116,0,2.58496250072116,2,3,2.58496250072116,2.8073549220576,1.58496250072116,3.16992500144231
"LOC111100043",3,3.70043971814109,3.8073549220576,3.16992500144231,3.70043971814109,2,2.58496250072116,2,3.16992500144231,1.58496250072116,1,3.16992500144231,3,2,1.58496250072116,3.58496250072116,2.8073549220576,2.32192809488736,1,2.58496250072116,1.58496250072116,2.58496250072116,2.32192809488736,3.16992500144231
"LOC111100047",2.8073549220576,4.08746284125034,3.16992500144231,3.16992500144231,3.8073549220576,4.16992500144231,3,2.32192809488736,3,3.70043971814109,3.8073549220576,2.8073549220576,3.70043971814109,2.8073549220576,3,2.8073549220576,3.16992500144231,4.85798099512757,3.70043971814109,2.32192809488736,3.70043971814109,4.52356195605701,4,4.16992500144231
"LOC111100085",4.4594316186373,5.20945336562895,3.8073549220576,4.4594316186373,5.24792751344359,4.24792751344359,3.90689059560852,4.08746284125034,4.16992500144231,4.4594316186373,5.08746284125034,4.08746284125034,3.4594316186373,4.58496250072116,3.70043971814109,3.8073549220576,4.4594316186373,4.85798099512757,4.24792751344359,3.8073549220576,3.58496250072116,4.58496250072116,4.16992500144231,4.90689059560852
"LOC111100092",6.08746284125034,5.61470984411521,5.61470984411521,5.16992500144231,6.6724253419715,6.18982455888002,5.61470984411521,4.95419631038687,5.08746284125034,6.44294349584873,5.88264304936184,5.97727992349992,5.95419631038687,5.6724253419715,5.32192809488736,4.95419631038687,5.85798099512757,6.70043971814109,5.24792751344359,5.24792751344359,5.78135971352466,5.16992500144231,6.06608919045777,5.93073733756289
"LOC111100148",2,2.8073549220576,3.70043971814109,2.32192809488736,3.4594316186373,3.70043971814109,3,2.58496250072116,3,2,2.8073549220576,2.8073549220576,4.08746284125034,1,1.58496250072116,2.32192809488736,2.58496250072116,5.4262647547021,2.8073549220576,1.58496250072116,2.8073549220576,3.58496250072116,2.8073549220576,3.70043971814109
"LOC111100154",4.64385618977472,4.90689059560852,4.24792751344359,4.24792751344359,4.8073549220576,3.4594316186373,4.08746284125034,3.90689059560852,4.4594316186373,4.58496250072116,4.39231742277876,4.16992500144231,4,4.08746284125034,4.16992500144231,4.70043971814109,4.32192809488736,4.16992500144231,4.32192809488736,4.75488750216347,3.90689059560852,4.52356195605701,5.24792751344359,4.8073549220576
"LOC111100158",1,2.32192809488736,3.90689059560852,3.16992500144231,3.16992500144231,2.8073549220576,3.4594316186373,0,1.58496250072116,2,3.4594316186373,4,3.58496250072116,2,2.32192809488736,0,1,0,2,1,3.32192809488736,2.58496250072116,2,2.58496250072116
"LOC111100165",2.32192809488736,1.58496250072116,2.32192809488736,2.32192809488736,2.8073549220576,2,1,1.58496250072116,1,2,3.4594316186373,2,2.8073549220576,1.58496250072116,0,1.58496250072116,2.8073549220576,3.32192809488736,2,1,2.8073549220576,3.32192809488736,2,2
"LOC111100189",0,0,2.58496250072116,1.58496250072116,2.58496250072116,3.70043971814109,1,1,0,2,2.58496250072116,1,1,1.58496250072116,2.32192809488736,0,0,2,2.58496250072116,1.58496250072116,2,2.32192809488736,2.32192809488736,1
"LOC111100190",3.16992500144231,5.75488750216347,4.95419631038687,6.20945336562895,4.39231742277876,4.58496250072116,4.8073549220576,5.28540221886225,5.85798099512757,4.4594316186373,4.90689059560852,4.8073549220576,5.28540221886225,6.08746284125034,4.58496250072116,5.32192809488736,5.16992500144231,4.39231742277876,3.58496250072116,4.16992500144231,4.64385618977472,5.20945336562895,4.90689059560852,4.58496250072116
"LOC111100221",5.08746284125034,3.70043971814109,3.90689059560852,3,3,2.32192809488736,3.58496250072116,4.08746284125034,3,3.58496250072116,2.32192809488736,1,2.58496250072116,2,2.8073549220576,3.8073549220576,1.58496250072116,3.70043971814109,4.32192809488736,2,3,3.32192809488736,2.8073549220576,3.32192809488736
"LOC111100230",5.83289001416474,5.12928301694497,5.28540221886225,4.85798099512757,6.06608919045777,5.52356195605701,4.8073549220576,4.70043971814109,5.16992500144231,5.4262647547021,5.64385618977472,5.12928301694497,5.4594316186373,5,4.90689059560852,4.39231742277876,4.24792751344359,5.08746284125034,5.78135971352466,5.61470984411521,3.58496250072116,5.7279204545632,4.8073549220576,5.4262647547021
"LOC111100241",2.58496250072116,4.32192809488736,3.4594316186373,2.32192809488736,2.58496250072116,3.8073549220576,3.4594316186373,3.58496250072116,1,3,4.52356195605701,2.58496250072116,2.58496250072116,4.08746284125034,2.58496250072116,3.70043971814109,0,3.4594316186373,4,2.58496250072116,3,2,1,0
"LOC111100243",2.32192809488736,2,3.16992500144231,0,1,2.32192809488736,2.58496250072116,1.58496250072116,1,2.32192809488736,1,2.32192809488736,2.58496250072116,2.8073549220576,2,2.8073549220576,2,3.4594316186373,2.32192809488736,1,2,2.8073549220576,1.58496250072116,1
"LOC111100275",6.39231742277876,3.32192809488736,6.20945336562895,3.8073549220576,2.58496250072116,2.8073549220576,4.39231742277876,6.4757334309664,3.4594316186373,2.32192809488736,2,5.64385618977472,2.32192809488736,1,1,2.32192809488736,2.8073549220576,2.58496250072116,3.16992500144231,0,5.55458885167764,3.58496250072116,3.32192809488736,4.8073549220576
"LOC111100277",3.16992500144231,2.32192809488736,4.16992500144231,2.58496250072116,4,3,2,3,3.16992500144231,3,2.8073549220576,3.4594316186373,2,2,2.8073549220576,3,3.32192809488736,3.16992500144231,2,3.16992500144231,2.32192809488736,3.4594316186373,2.8073549220576,3.8073549220576
"LOC111100279",2.58496250072116,2.8073549220576,2.58496250072116,2,2.32192809488736,2.58496250072116,2.32192809488736,3.58496250072116,2,2.58496250072116,3,3.16992500144231,3.16992500144231,2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,2.32192809488736,2.32192809488736,1,2,3.4594316186373,2.32192809488736,3.70043971814109
"LOC111100288",2.58496250072116,2.58496250072116,2.8073549220576,3.70043971814109,1.58496250072116,3.70043971814109,2,1.58496250072116,4.39231742277876,2.58496250072116,3.32192809488736,3.4594316186373,3,1.58496250072116,5.58496250072116,2.8073549220576,4.08746284125034,2.8073549220576,3.70043971814109,2.32192809488736,5.4262647547021,1.58496250072116,2.58496250072116,4.08746284125034
"LOC111100311",4.39231742277876,3.32192809488736,6.58496250072116,3.4594316186373,4.32192809488736,3.4594316186373,4,4.24792751344359,4.70043971814109,4.58496250072116,7.06608919045777,4.32192809488736,3.16992500144231,4.16992500144231,3.90689059560852,4,4.4594316186373,5.08746284125034,4.32192809488736,4.16992500144231,3.8073549220576,4.4594316186373,3.32192809488736,4.16992500144231
"LOC111100314",2.32192809488736,1.58496250072116,2.32192809488736,3.8073549220576,2.8073549220576,2,2.58496250072116,2.8073549220576,3,3,2.32192809488736,2,0,3.16992500144231,2.58496250072116,2.58496250072116,2.8073549220576,3,2,2.8073549220576,3.32192809488736,3.16992500144231,3.4594316186373,3
"LOC111100321",2,1,2,0,2.32192809488736,2.58496250072116,1.58496250072116,2.32192809488736,1.58496250072116,2.8073549220576,3.16992500144231,2.32192809488736,3.32192809488736,2.32192809488736,3.32192809488736,2,2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736,1.58496250072116,1.58496250072116,3.4594316186373,2.32192809488736
"LOC111100327",4.75488750216347,3.32192809488736,4.4594316186373,3.70043971814109,3.4594316186373,4.95419631038687,3.16992500144231,3.16992500144231,3.32192809488736,4.08746284125034,4.52356195605701,3.58496250072116,3.32192809488736,3.58496250072116,4.24792751344359,3.4594316186373,3.58496250072116,3.90689059560852,3.8073549220576,3.16992500144231,3.4594316186373,4.64385618977472,4.75488750216347,3.4594316186373
"LOC111100347",4,4.16992500144231,4.32192809488736,4,5.08746284125034,4.39231742277876,3.90689059560852,4.4594316186373,4.8073549220576,4.32192809488736,4,4.4594316186373,4.64385618977472,3.16992500144231,3.90689059560852,4.8073549220576,4.85798099512757,5.4262647547021,3.90689059560852,4.85798099512757,3.8073549220576,5.08746284125034,4.90689059560852,4.8073549220576
"LOC111100355",2.32192809488736,3.4594316186373,3.32192809488736,3,2.58496250072116,1.58496250072116,2.8073549220576,3.4594316186373,2,3.4594316186373,2.8073549220576,2.58496250072116,2.8073549220576,2.32192809488736,1.58496250072116,3.16992500144231,2.8073549220576,3.16992500144231,1,2,1,3.58496250072116,2.8073549220576,3
"LOC111100359",2.32192809488736,2.58496250072116,3.70043971814109,2,4.08746284125034,2,3.90689059560852,2.32192809488736,4,3.16992500144231,2.8073549220576,3.32192809488736,3.58496250072116,1,0,2.32192809488736,0,2,2.8073549220576,0,2.32192809488736,1.58496250072116,3.8073549220576,3.16992500144231
"LOC111100363",2,3.8073549220576,3.16992500144231,3.58496250072116,4,2.32192809488736,3.70043971814109,3.4594316186373,2.8073549220576,3.32192809488736,3.8073549220576,3,2.8073549220576,3.4594316186373,2.58496250072116,3.32192809488736,3.32192809488736,3.16992500144231,3.32192809488736,3.16992500144231,2.32192809488736,4,2.58496250072116,3
"LOC111100366",2.32192809488736,3.16992500144231,3,3.8073549220576,3.32192809488736,1.58496250072116,6.4093909361377,3,1.58496250072116,3.32192809488736,3.90689059560852,2,2.32192809488736,3.16992500144231,2,4.08746284125034,2.58496250072116,3.32192809488736,2.8073549220576,2.58496250072116,3.8073549220576,2.8073549220576,2.32192809488736,3.58496250072116
"LOC111100371",4.8073549220576,4.52356195605701,4,4.8073549220576,4.85798099512757,4.64385618977472,4.16992500144231,4.95419631038687,4.39231742277876,4.24792751344359,4.4594316186373,4.85798099512757,3.70043971814109,4.39231742277876,4.39231742277876,4.8073549220576,4.58496250072116,5.7279204545632,5.04439411935845,4.64385618977472,4.24792751344359,5.4594316186373,4.16992500144231,4.08746284125034
"LOC111100374",1,0,3.16992500144231,3.58496250072116,2.32192809488736,2.58496250072116,1.58496250072116,1,2,2.32192809488736,2,3.32192809488736,3,1.58496250072116,2.8073549220576,2,2.58496250072116,2.32192809488736,2.8073549220576,1,2,3.32192809488736,2.32192809488736,1.58496250072116
"LOC111100375",1.58496250072116,3.16992500144231,2.58496250072116,2.8073549220576,2.8073549220576,3,2.32192809488736,2.58496250072116,2.32192809488736,3,2.8073549220576,1,1.58496250072116,1.58496250072116,3.58496250072116,2,3.32192809488736,1,2,1,2,3.32192809488736,2.32192809488736,0
"LOC111100378",3.16992500144231,2.58496250072116,2.32192809488736,2.8073549220576,1,1,1,0,1.58496250072116,2.58496250072116,2.8073549220576,1.58496250072116,1.58496250072116,3,1,3,2.58496250072116,3.16992500144231,2.8073549220576,2.58496250072116,2.32192809488736,2,2.58496250072116,2.8073549220576
"LOC111100380",4.64385618977472,3.8073549220576,4.24792751344359,4.95419631038687,5.93073733756289,4.64385618977472,5.4262647547021,4.95419631038687,5.6724253419715,3.70043971814109,5.52356195605701,5.61470984411521,5.04439411935845,5.24792751344359,4.58496250072116,4.70043971814109,4.75488750216347,5.28540221886225,5.08746284125034,4.4594316186373,4.95419631038687,5.24792751344359,4.64385618977472,3.8073549220576
"LOC111100382",4.16992500144231,2.8073549220576,5,2.58496250072116,2,2,1,3,2.58496250072116,2,1.58496250072116,1,1.58496250072116,3,1.58496250072116,2,1,2.32192809488736,2.32192809488736,1,1.58496250072116,3.58496250072116,3.16992500144231,3.16992500144231
"LOC111100383",3.16992500144231,4.4594316186373,5.08746284125034,4.16992500144231,4.24792751344359,5.49185309632967,3.90689059560852,5.12928301694497,5.12928301694497,5.35755200461808,5.16992500144231,4.58496250072116,4.39231742277876,4.32192809488736,4.8073549220576,4.90689059560852,4.16992500144231,4.8073549220576,4.08746284125034,4.70043971814109,4.24792751344359,4.8073549220576,3.8073549220576,5.7279204545632
"LOC111100384",5.64385618977472,5.08746284125034,1,6.06608919045777,5.24792751344359,3.4594316186373,5.12928301694497,5.78135971352466,5.75488750216347,5.52356195605701,2.58496250072116,5,5.16992500144231,3.16992500144231,5.88264304936184,5.24792751344359,5.16992500144231,5.28540221886225,5.55458885167764,5.58496250072116,4.32192809488736,5,4,5.28540221886225
"LOC111100387",6.70043971814109,7.56985560833095,7.27612440527424,7.98868468677217,5.85798099512757,8.02236781302845,6.79441586635011,8.24792751344359,7.96578428466209,8.08746284125034,7.40087943628218,7.12928301694497,6.02236781302845,7.10852445677817,7.28540221886225,7.14974711950468,7.2667865406949,7.12928301694497,7.70735913208088,7.85174904141606,7.27612440527424,6.44294349584873,6.59991284218713,7.53915881110803
"LOC111100393",3.8073549220576,3.16992500144231,3.8073549220576,3.32192809488736,4.24792751344359,3,3.16992500144231,2,3.16992500144231,3.58496250072116,4.32192809488736,2,4.08746284125034,2.8073549220576,2.58496250072116,3.90689059560852,2.58496250072116,3.8073549220576,2.58496250072116,2.8073549220576,3.16992500144231,4,3.16992500144231,3.70043971814109
"LOC111100399",2.58496250072116,2,1.58496250072116,2.58496250072116,3.90689059560852,3,4.58496250072116,1,2.8073549220576,1.58496250072116,3.8073549220576,2.8073549220576,2.58496250072116,3,2,2.58496250072116,1.58496250072116,1,3.32192809488736,3,1,2,2,3.8073549220576
"LOC111100402",2.8073549220576,3.32192809488736,2,3.90689059560852,3.8073549220576,4,3.90689059560852,3,4.32192809488736,3.16992500144231,4,4.39231742277876,3.8073549220576,4.64385618977472,4.08746284125034,4.24792751344359,3,4.52356195605701,4.24792751344359,3.16992500144231,3.58496250072116,4.08746284125034,4.58496250072116,4.16992500144231
"LOC111100403",4.08746284125034,5.35755200461808,4.8073549220576,4.64385618977472,5.61470984411521,4,3.90689059560852,4.08746284125034,5.16992500144231,5.4594316186373,5.12928301694497,2.8073549220576,5.52356195605701,4.75488750216347,4.90689059560852,4.08746284125034,3.90689059560852,5.8073549220576,4.58496250072116,4.75488750216347,4.75488750216347,3.58496250072116,4.75488750216347,5.58496250072116
"LOC111100406",4.16992500144231,2.58496250072116,2.8073549220576,3,4.08746284125034,4.85798099512757,3.58496250072116,4,3.90689059560852,3.8073549220576,4.24792751344359,3.32192809488736,4,2.8073549220576,2.8073549220576,3,4.32192809488736,4.4594316186373,3.4594316186373,3.32192809488736,3.58496250072116,4.24792751344359,2.58496250072116,4.08746284125034
"LOC111100408",2.32192809488736,2.32192809488736,2.58496250072116,3.58496250072116,3,1.58496250072116,3.4594316186373,3.32192809488736,4,3.32192809488736,3.58496250072116,2.58496250072116,2,3.16992500144231,2.32192809488736,3.58496250072116,3.32192809488736,4.08746284125034,2.58496250072116,2.58496250072116,3.32192809488736,3.58496250072116,3.58496250072116,3
"LOC111100413",1.58496250072116,0,2,0,1.58496250072116,1.58496250072116,3,2.8073549220576,2.32192809488736,1.58496250072116,2.32192809488736,1.58496250072116,3.16992500144231,1,2.32192809488736,0,2.8073549220576,2.8073549220576,2,2,1.58496250072116,1,1,2.8073549220576
"LOC111100419",1.58496250072116,1.58496250072116,2,2,2.58496250072116,2.32192809488736,4.16992500144231,2.32192809488736,1,0,3,2,2,1,2.32192809488736,1.58496250072116,1,2.58496250072116,2,2.8073549220576,2,1.58496250072116,1,1
"LOC111100426",3,3.8073549220576,3.16992500144231,5.55458885167764,4.08746284125034,4.16992500144231,3.58496250072116,3.4594316186373,3.16992500144231,3.58496250072116,3.8073549220576,2.32192809488736,3.70043971814109,3.90689059560852,3.4594316186373,2.8073549220576,3.8073549220576,3.70043971814109,3.90689059560852,2.8073549220576,2.32192809488736,4.16992500144231,3.32192809488736,4.39231742277876
"LOC111100430",0,2.58496250072116,2.8073549220576,1,1,2.32192809488736,1.58496250072116,2.32192809488736,2.32192809488736,2,2,2.58496250072116,2.32192809488736,2,1.58496250072116,2.58496250072116,1.58496250072116,0,1,0,2.32192809488736,3.4594316186373,1.58496250072116,2
"LOC111100435",2.8073549220576,4.95419631038687,4.75488750216347,5.49185309632967,4.52356195605701,5.88264304936184,4.4594316186373,5.24792751344359,4.95419631038687,5.64385618977472,5.35755200461808,5.20945336562895,4.90689059560852,4.8073549220576,5.16992500144231,5.39231742277876,3.4594316186373,4.39231742277876,5.4262647547021,4.95419631038687,4.4594316186373,4.24792751344359,4.75488750216347,5.16992500144231
"LOC111100451",1.58496250072116,2.32192809488736,2.58496250072116,1.58496250072116,3.16992500144231,2.8073549220576,0,3.32192809488736,2.58496250072116,3.32192809488736,2.8073549220576,2.58496250072116,2,2,2,1,2,2.32192809488736,3,1.58496250072116,2.58496250072116,2.58496250072116,1.58496250072116,2.32192809488736
"LOC111100475",7.79441586635011,7.08746284125034,7.29462074889163,6.78135971352466,7.77478705960117,7.12928301694497,6.61470984411521,6.3037807481771,7.28540221886225,6.71424551766612,7.20945336562895,6.84549005094437,7.36632221424582,6.82017896241519,6.62935662007961,7.38370429247405,7.40087943628218,7.03342300153745,6,6.85798099512757,5.64385618977472,7,6.58496250072116,7
"LOC111100500",3.4594316186373,3.32192809488736,2.58496250072116,1.58496250072116,3,1.58496250072116,3.70043971814109,2.58496250072116,2.8073549220576,2.32192809488736,2.8073549220576,3,1,2.32192809488736,3.32192809488736,1.58496250072116,0,3,2.58496250072116,2.58496250072116,2,3.16992500144231,2,2.58496250072116
"LOC111100502",3.16992500144231,2,2.8073549220576,3.32192809488736,3,2,1.58496250072116,2.58496250072116,2.32192809488736,3,2,3.16992500144231,1,1.58496250072116,1,2,2.32192809488736,4,3.4594316186373,2.8073549220576,3.16992500144231,3,5.39231742277876,3.58496250072116
"LOC111100512",3.58496250072116,4.4594316186373,6.24792751344359,4.90689059560852,4.75488750216347,4.32192809488736,4.39231742277876,3.8073549220576,4.70043971814109,5.32192809488736,6.5077946401987,6.10852445677817,4.24792751344359,4.52356195605701,4.64385618977472,4.52356195605701,5.75488750216347,6,3.90689059560852,4.90689059560852,3,4.58496250072116,5.24792751344359,5.28540221886225
"LOC111100516",3.32192809488736,3.16992500144231,3,3,4,4.64385618977472,3.8073549220576,2.8073549220576,2.58496250072116,2.32192809488736,5.20945336562895,4.52356195605701,5.12928301694497,2.58496250072116,4.32192809488736,5.20945336562895,5.20945336562895,3.32192809488736,3.4594316186373,5.4262647547021,4.75488750216347,2.8073549220576,3.16992500144231,4.58496250072116
"LOC111100522",4.64385618977472,4,3.58496250072116,3.58496250072116,4.52356195605701,4.32192809488736,4.16992500144231,3.70043971814109,4.16992500144231,3.32192809488736,4.16992500144231,3.8073549220576,3.4594316186373,3.70043971814109,3.58496250072116,3.32192809488736,3.90689059560852,4.32192809488736,4,3.70043971814109,3.32192809488736,4,3.90689059560852,4.4594316186373
"LOC111100547",3.58496250072116,2.58496250072116,3.90689059560852,3,4.95419631038687,3.32192809488736,2,4.08746284125034,4.58496250072116,4.4594316186373,4.75488750216347,2,3,3.70043971814109,3.58496250072116,5.39231742277876,2.8073549220576,5,2.58496250072116,3,4.64385618977472,3.16992500144231,2.32192809488736,3.70043971814109
"LOC111100548",3.16992500144231,4,4.75488750216347,3.32192809488736,3.32192809488736,4.39231742277876,3.90689059560852,3,3.4594316186373,4.08746284125034,4.85798099512757,3.4594316186373,3.90689059560852,4.08746284125034,3.32192809488736,4.16992500144231,3.8073549220576,3.8073549220576,4.4594316186373,2,2.58496250072116,3.4594316186373,3.58496250072116,2
"LOC111100561",4.64385618977472,5.55458885167764,4.16992500144231,4.24792751344359,4.90689059560852,4.52356195605701,5.08746284125034,4.24792751344359,4.4594316186373,4.90689059560852,5.08746284125034,4.64385618977472,4.75488750216347,4.32192809488736,4.52356195605701,4.95419631038687,5.28540221886225,5.39231742277876,5.35755200461808,4,4,5.7279204545632,4.90689059560852,5.32192809488736
"LOC111100562",2,3.16992500144231,3.58496250072116,2.58496250072116,3.8073549220576,3.16992500144231,2,3.4594316186373,3.8073549220576,2.58496250072116,4,3.4594316186373,3.32192809488736,2.32192809488736,2.58496250072116,2.58496250072116,3.16992500144231,3.4594316186373,1.58496250072116,3.8073549220576,2.32192809488736,3.58496250072116,2.8073549220576,3.32192809488736
"LOC111100570",2.58496250072116,4.58496250072116,4.08746284125034,3,2,4,3.8073549220576,4.08746284125034,3.16992500144231,4.16992500144231,2,4,3.58496250072116,3.4594316186373,3.16992500144231,4.52356195605701,3.16992500144231,5.08746284125034,4.70043971814109,4.08746284125034,2.8073549220576,3.8073549220576,3.70043971814109,4.85798099512757
"LOC111100580",2.32192809488736,3.58496250072116,3,3.32192809488736,3.32192809488736,3.16992500144231,1.58496250072116,2.58496250072116,3.16992500144231,3,3.58496250072116,2.8073549220576,3.16992500144231,4,3.8073549220576,2.58496250072116,3.16992500144231,3,2.58496250072116,2.32192809488736,2.32192809488736,3.70043971814109,2.8073549220576,3.70043971814109
"LOC111100581",0,2,2.8073549220576,1.58496250072116,2.8073549220576,2.32192809488736,1.58496250072116,3,3.16992500144231,2,1.58496250072116,3.58496250072116,2.32192809488736,2.58496250072116,0,1,1,2.8073549220576,2.58496250072116,1,1,2,2.8073549220576,1.58496250072116
"LOC111100582",5.90689059560852,6.18982455888002,5.88264304936184,5.04439411935845,6.20945336562895,5.24792751344359,5.75488750216347,4.85798099512757,5.49185309632967,5.08746284125034,5.88264304936184,5.7279204545632,5.8073549220576,5.35755200461808,5.32192809488736,5.95419631038687,4.8073549220576,6.4757334309664,5.24792751344359,5.04439411935845,5.16992500144231,5.93073733756289,5.8073549220576,6.44294349584873
"LOC111100583",3.32192809488736,4.8073549220576,3.4594316186373,4.16992500144231,5.16992500144231,4.52356195605701,4.24792751344359,2.8073549220576,3.90689059560852,5,4,4,5.08746284125034,4,4.08746284125034,2,3.58496250072116,4.39231742277876,4.4594316186373,4.24792751344359,3.90689059560852,3.8073549220576,3.90689059560852,5.70043971814109
"LOC111100584",2,3,2.32192809488736,2.32192809488736,3.8073549220576,3.4594316186373,2,2,1.58496250072116,2,2.58496250072116,1.58496250072116,1,2,3,2.32192809488736,1.58496250072116,2,1,1,2,2,2.58496250072116,3
"LOC111100585",2.8073549220576,3.32192809488736,3.90689059560852,3.16992500144231,3.8073549220576,3.58496250072116,2.58496250072116,3.16992500144231,3.58496250072116,3.58496250072116,2.58496250072116,3.4594316186373,3.58496250072116,3.32192809488736,2.8073549220576,3.70043971814109,2.58496250072116,3.90689059560852,2.8073549220576,3.58496250072116,2.8073549220576,3.58496250072116,4.24792751344359,4.08746284125034
"LOC111100587",2.8073549220576,3.8073549220576,3.70043971814109,3.32192809488736,3.8073549220576,3.4594316186373,4.08746284125034,2.32192809488736,3.16992500144231,2.8073549220576,3.90689059560852,3.32192809488736,3.90689059560852,2.8073549220576,3.58496250072116,3.16992500144231,3.16992500144231,4.08746284125034,3.70043971814109,3,3.32192809488736,3.8073549220576,4.24792751344359,4
