Shelf,Tank,TankID,PCO2,Date_WQ,Date_VINDTA,Date_Notes,Exp_Temp,Time,Sal_1,Sal_2,Sal_3,Sal_AVG,Sal_corr_factor,Sal_corr_inRange,Salinity_Correction_Notes,Sal_Corr,mV_1,mV_2,mV_3,mV_AVG,pH,Temp,Sal_Std1,Sal_Std2,Sal_Std3,Sal_StdAVG,pH7_Std1,pH7_Std2,pH7_Std3,pH7_StdAVG,pH10_Std1,pH10_Std2,pH10_Std3,pH10_StdAVG,pHCRMStd.1,pHCRMStd.2,pHCRMStd.3,pHCRMStd.avg,Batch_Num,Batch_Sal,Notes
5,1,13,900,20170517,20170517,,17,3:00 PM,29.3,29.3,29.3,29.3,0.998590578,1,,29.34135435,-67,-68,-68,-67.66666667,7.775092937,17.5,33.3,33.3,33.3,33.3,-22,-20,-22,-21.33333333,-198,-202,-202,-200.6666667,-41,-41,-40,-40.66666667,154,33.347,End time: 4:25 PM
5,2,14,900,20170517,20170517,,17,3:00 PM,29.3,29.3,29.3,29.3,0.998590578,1,,29.34135435,-66,-67,-67,-66.66666667,7.758364312,17.6,33.3,33.3,33.3,33.3,-22,-20,-22,-21.33333333,-198,-202,-202,-200.6666667,-41,-41,-40,-40.66666667,154,33.347,End time: 4:25 PM
5,3,15,900,20170517,20170517,,17,3:00 PM,29.3,29.3,29.3,29.3,0.998590578,1,,29.34135435,-67,-68,-67,-67.33333333,7.769516729,17.6,33.3,33.3,33.3,33.3,-22,-20,-22,-21.33333333,-198,-202,-202,-200.6666667,-41,-41,-40,-40.66666667,154,33.347,End time: 4:25 PM
6,1,16,2800,20170517,20170517,,17,3:00 PM,29.3,29.3,29.3,29.3,0.998590578,1,,29.34135435,-65,-67,-67,-66.33333333,7.752788104,17.2,33.3,33.3,33.3,33.3,-22,-20,-22,-21.33333333,-198,-202,-202,-200.6666667,-41,-41,-40,-40.66666667,154,33.347,End time: 4:25 PM
6,2,17,2800,20170517,20170517,,17,3:00 PM,29.3,29.3,29.3,29.3,0.998590578,1,,29.34135435,-66,-66,-67,-66.33333333,7.752788104,17.1,33.3,33.3,33.3,33.3,-22,-20,-22,-21.33333333,-198,-202,-202,-200.6666667,-41,-41,-40,-40.66666667,154,33.347,End time: 4:25 PM
6,3,18,2800,20170517,20170517,,17,3:00 PM,29.3,29.3,29.3,29.3,0.998590578,1,,29.34135435,-67,-67,-68,-67.33333333,7.769516729,17,33.3,33.3,33.3,33.3,-22,-20,-22,-21.33333333,-198,-202,-202,-200.6666667,-41,-41,-40,-40.66666667,154,33.347,End time: 4:25 PM
1,1,1,400,20170519,20170519,,17,10:00 AM,29.7,29.8,29.8,29.76666667,0.989594266,1,,30.07966768,-65,-65,-65,-65,7.788888889,16.8,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
1,2,2,400,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-65,-65,-64,-64.66666667,7.783333333,16.8,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
1,3,3,400,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-64,-64,-64,-64,7.772222222,16.8,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
2,1,4,400,20170519,20170519,,17,10:00 AM,29.9,29.9,29.8,29.86666667,0.989594266,1,,30.18071919,-67,-67,-67,-67,7.822222222,16.8,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
2,2,5,400,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-66,-66,-66,-66,7.805555556,16.7,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
2,3,6,400,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-66,-66,-66,-66,7.805555556,16.9,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
3,1,7,900,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-65,-65,-65,-65,7.788888889,16.9,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
3,2,8,900,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-66,-65,-66,-65.66666667,7.8,16.9,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
3,3,9,900,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-65,-65,-65,-65,7.788888889,16.9,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
4,1,10,2800,20170519,20170519,,17,10:00 AM,29.8,29.8,29.8,29.8,0.989594266,1,,30.11335152,-65,-65,-66,-65.33333333,7.794444444,15.8,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
4,2,11,2800,20170519,20170519,,17,10:00 AM,29.8,29.8,29.8,29.8,0.989594266,1,,30.11335152,-64,-64,-65,-64.33333333,7.777777778,16.1,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
4,3,12,2800,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-65,-65,-65,-65,7.788888889,16.1,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
5,1,13,900,20170519,20170519,,17,10:00 AM,29.9,29.9,29.8,29.86666667,0.989594266,1,,30.18071919,-66,-67,-67,-66.66666667,7.816666667,17.1,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
5,2,14,900,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-67,-68,-67,-67.33333333,7.827777778,17.1,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
5,3,15,900,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-67,-67,-67,-67,7.822222222,17.1,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
6,1,16,2800,20170519,20170519,,17,10:00 AM,29.8,29.8,29.9,29.83333333,0.989594266,1,,30.14703535,-65,-66,-66,-65.66666667,7.8,17.4,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
6,2,17,2800,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-65,-65,-66,-65.33333333,7.794444444,17.4,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
6,3,18,2800,20170519,20170519,,17,10:00 AM,29.9,29.9,29.9,29.9,0.989594266,1,,30.21440303,-66,-66,-66,-66,7.805555556,17.4,33,33,33,33,-19,-17,-17,-17.66666667,-198,-198,-197,-197.6666667,-65,-63,-64,-64,154,33.347,End time: 11:05 AM
1,1,1,400,20170522,20170522,,17,10:00 AM,29.4,29.4,29.4,29.4,0.982597135,1,,29.920706,-66,-66,-66,-66,7.826247689,17,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
1,2,2,400,20170522,20170522,,17,10:00 AM,29.5,29.5,29.5,29.5,0.982597135,1,,30.02247711,-68,-65,-67,-66.66666667,7.837338262,16.9,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
1,3,3,400,20170522,20170522,,17,10:00 AM,29.5,29.5,29.5,29.5,0.982597135,1,,30.02247711,-64,-66,-67,-65.66666667,7.820702403,17.4,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
2,1,4,400,20170522,20170522,,17,10:00 AM,29.5,29.5,29.5,29.5,0.982597135,1,,30.02247711,-68,-66,-68,-67.33333333,7.848428835,16.9,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
2,2,5,400,20170522,20170522,,17,10:00 AM,29.5,29.5,29.5,29.5,0.982597135,1,,30.02247711,-67,-67,-65,-66.33333333,7.831792976,17,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
2,3,6,400,20170522,20170522,,17,10:00 AM,29.6,29.5,29.5,29.53333333,0.982597135,1,,30.05640081,-65,-67,-67,-66.33333333,7.831792976,17.2,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
3,1,7,900,20170522,20170522,,17,10:00 AM,29.4,29.4,29.5,29.43333333,0.982597135,1,,29.9546297,-68,-68,-67,-67.66666667,7.853974122,16.7,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
3,2,8,900,20170522,20170522,,17,10:00 AM,29.5,29.5,29.5,29.5,0.982597135,1,,30.02247711,-67,-68,-66,-67,7.842883549,16.8,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
3,3,9,900,20170522,20170522,,17,10:00 AM,29.5,29.6,29.5,29.53333333,0.982597135,1,,30.05640081,-67,-68,-67,-67.33333333,7.848428835,16.8,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
4,1,10,2800,20170522,20170522,,17,10:00 AM,29.5,29.5,29.6,29.53333333,0.982597135,1,,30.05640081,-68,-66,-68,-67.33333333,7.848428835,17,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
4,2,11,2800,20170522,20170522,,17,10:00 AM,29.5,29.6,29.6,29.56666667,0.982597135,1,,30.09032452,-68,-67,-67,-67.33333333,7.848428835,17,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
4,3,12,2800,20170522,20170522,,17,10:00 AM,29.6,29.6,29.6,29.6,0.982597135,1,,30.12424822,-67,-68,-68,-67.66666667,7.853974122,17,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
5,1,13,900,20170522,20170522,,17,10:00 AM,29.6,29.6,29.6,29.6,0.982597135,1,,30.12424822,-67,-68,-67,-67.33333333,7.848428835,17.1,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
5,2,14,900,20170522,20170522,,17,10:00 AM,29.6,29.6,29.6,29.6,0.982597135,1,,30.12424822,-67,-69,-69,-68.33333333,7.865064695,17,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
5,3,15,900,20170522,20170522,,17,10:00 AM,29.5,29.5,29.5,29.5,0.982597135,1,,30.02247711,-68,-67,-68,-67.66666667,7.853974122,17,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
6,1,16,2800,20170522,20170522,,17,10:00 AM,29.6,29.6,29.6,29.6,0.982597135,1,,30.12424822,-68,-68,-67,-67.66666667,7.853974122,17.2,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
6,2,17,2800,20170522,20170522,,17,10:00 AM,29.6,29.6,29.6,29.6,0.982597135,1,,30.12424822,-67,-66,-68,-67,7.842883549,17.2,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
6,3,18,2800,20170522,20170522,,17,10:00 AM,29.6,29.6,29.6,29.6,0.982597135,1,,30.12424822,-65,-67,-68,-66.66666667,7.837338262,17.1,32.7,32.8,32.8,32.76666667,-16,-17,-16,-16.33333333,-197,-196,-197,-196.6666667,-60,-62,-63,-61.66666667,154,33.347,End time: 11:35 AM
1,1,1,400,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-63,-63,-62,-62.66666667,7.64640884,17.5,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
1,2,2,400,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-62,-64,-64,-63.33333333,7.657458564,17.5,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
1,3,3,400,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-63,-62,-62,-62.33333333,7.640883978,17.5,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
2,1,4,400,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-61,-63,-63,-62.33333333,7.640883978,17,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
2,2,5,400,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-64,-64,-64,-64,7.668508287,17,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
2,3,6,400,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-63,-63,-64,-63.33333333,7.657458564,17,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
3,1,7,900,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-63,-62,-63,-62.66666667,7.64640884,17,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
3,2,8,900,20170524,20170524,,17,10:00 AM,29.9,29.9,29.8,29.86666667,0.977599184,1,,30.55103476,-61,-64,-62,-62.33333333,7.640883978,17.1,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
3,3,9,900,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-63,-61,-64,-62.66666667,7.64640884,17,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
4,1,10,2800,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-62,-64,-63,-63,7.651933702,17.1,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
4,2,11,2800,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-63,-65,-63,-63.66666667,7.662983425,17.1,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
4,3,12,2800,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-62,-64,-62,-62.66666667,7.64640884,17.1,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
5,1,13,900,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-65,-63,-64,-64,7.668508287,17.2,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
5,2,14,900,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-62,-65,-64,-63.66666667,7.662983425,17.2,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
5,3,15,900,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-63,-65,-65,-64.33333333,7.674033149,17.2,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
6,1,16,2800,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-63,-62,-62,-62.33333333,7.640883978,16.9,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
6,2,17,2800,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-64,-64,-62,-63.33333333,7.657458564,16.8,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
6,3,18,2800,20170524,20170524,,17,10:00 AM,29.8,29.8,29.8,29.8,0.977599184,1,,30.48284049,-62,-62,-63,-62.33333333,7.640883978,16.8,32.6,32.6,32.6,32.6,-23,-26,-22,-23.66666667,-203,-207,-204,-204.6666667,-67,-70,-69,-68.66666667,154,33.347,End time: 11:15 AM
1,1,1,400,20170526,20170526,,17,10:00 AM,29.5,29.5,29.5,29.5,0.991593447,1,,29.75009577,-64,-64,-64,-64,7.670979667,16.9,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
1,2,2,400,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-64,-65,-65,-64.66666667,7.68207024,16.9,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
1,3,3,400,20170526,20170526,,17,10:00 AM,29.6,29.7,29.7,29.66666667,0.991593447,1,,29.9181754,-65,-65,-66,-65.33333333,7.693160813,16.9,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
2,1,4,400,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-67,-66,-66,-66.33333333,7.709796673,16.9,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
2,2,5,400,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-65,-65,-66,-65.33333333,7.693160813,16.9,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
2,3,6,400,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-64,-64,-66,-64.66666667,7.68207024,16.9,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
3,1,7,900,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-67,-68,-67,-67.33333333,7.726432532,16.7,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
3,2,8,900,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-66,-67,-66,-66.33333333,7.709796673,16.7,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
3,3,9,900,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-67,-66,-67,-66.66666667,7.715341959,16.7,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
4,1,10,2800,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-67,-66,-66,-66.33333333,7.709796673,17.2,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
4,2,11,2800,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-68,-67,-67,-67.33333333,7.726432532,17.2,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
4,3,12,2800,20170526,20170526,,17,10:00 AM,29.6,29.6,29.7,29.63333333,0.991593447,1,,29.88455948,-63,-65,-65,-64.33333333,7.676524954,17.2,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
5,1,13,900,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-68,-67,-68,-67.66666667,7.731977819,17,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
5,2,14,900,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-68,-67,-67,-67.33333333,7.726432532,17,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
5,3,15,900,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-66,-68,-67,-67,7.720887246,17,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
6,1,16,2800,20170526,20170526,,17,10:00 AM,29.5,29.5,29.5,29.5,0.991593447,1,,29.75009577,-68,-68,-66,-67.33333333,7.726432532,16.7,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
6,2,17,2800,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-66,-66,-65,-65.66666667,7.6987061,16.7,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
6,3,18,2800,20170526,20170526,,17,10:00 AM,29.6,29.6,29.6,29.6,0.991593447,1,,29.85094355,-68,-67,-66,-67,7.720887246,16.7,33,33.1,33.1,33.06666667,-22,-24,-25,-23.66666667,-205,-204,-203,-204,-60,-62,-62,-61.33333333,154,33.347,Glass bottle/sampling day
1,1,1,400,20170531,20170531,,17,10:00 AM,29.5,29.5,29.5,29.5,0.995591807,1,,29.63061747,-61,-64,-63,-62.66666667,7.688888889,16.8,33.2,33.2,33.2,33.2,-21,-21,-22,-21.33333333,-202,-200,-202,-201.3333333,-66,-66,-67,-66.33333333,154,33.347,End time- 11:20 AM
1,2,2,400,20170531,20170531,,17,10:00 AM,29.5,29.5,29.5,29.5,0.995591807,1,,29.63061747,-64,-62,-61,-62.33333333,7.683333333,16.8,33.2,33.2,33.2,33.2,-21,-21,-22,-21.33333333,-202,-200,-202,-201.3333333,-66,-66,-67,-66.33333333,154,33.347,End time- 11:20 AM
1,3,3,400,20170531,20170531,,17,10:00 AM,29.6,29.5,29.5,29.53333333,0.995591807,1,,29.66409839,-62,-65,-65,-64,7.711111111,16.8,33.2,33.2,33.2,33.2,-21,-21,-22,-21.33333333,-202,-200,-202,-201.3333333,-66,-66,-67,-66.33333333,154,33.347,End time- 11:20 AM
2,1,4,400,20170531,20170531,,17,10:00 AM,29.5,29.5,29.5,29.5,0.995591807,1,,29.63061747,-67,-64,-63,-64.66666667,7.722222222,16.8,33.2,33.2,33.2,33.2,-21,-21,-22,-21.33333333,-202,-200,-202,-201.3333333,-66,-66,-67,-66.33333333,154,33.347,End time- 11:20 AM
2,2,5,400,20170531,20170531,,17,10:00 AM,29.5,29.5,29.5,29.5,0.995591807,1,,29.63061747,-64,-64,-65,-64.33333333,7.716666667,16.8,33.2,33.2,33.2,33.2,-21,-21,-22,-21.33333333,-202,-200,-202,-201.3333333,-66,-66,-67,-66.33333333,154,33.347,End time- 11:20 AM
2,3,6,400,20170531,20170531,,17,10:00 AM,29.5,29.5,29.5,29.5,0.995591807,1,,29.63061747,-65,-64,-62,-63.66666667,7.705555556,16.8,33.2,33.2,33.2,33.2,-21,-21,-22,-21.33333333,-202,-200,-202,-201.3333333,-66,-66,-67,-66.33333333,154,33.347,End time- 11:20 AM
3,1,7,900,20170531,20170531,,17,10:00 AM,29.5,29.5,29.5,29.5,0.995591807,1,,29.63061747,-64,-66,-65,-65,7.727777778,17.2,33.2,33.2,33.2,33.2,-21,-21,-22,-21.33333333,-202,-200,-202,-201.3333333,-66,-66,-67,-66.33333333,154,33.347,End time- 11:20 AM
